id,spacegroup,Natoms,x_Al,x_Ga,x_In,a,b,c,alpha,beta,gamma,avg_HOMO,avg_rs_max,avg_rp_max,avg_mass,avg_rd_max,avg_LUMO,avg_EA,avg_electronegativity,avg_IP,alpha_r,beta_r,gamma_r,vol,atomic_density,formation_energy_ev_natom,bandgap_energy_ev
83,194,80.0,0.2188,0.3438,0.4375,6.6354,6.6351,24.4969,90.0091,90.0025,119.991,-2.7473652,1.064481,1.393579,80.10720304568,2.271826,0.42927489999999996,-0.22996197,1.7532960000000002,-5.68757366,1.570955151756828,1.5708399600261964,2.094238022760516,934.10503129567,0.08564347404170848,0.28,0.9661
84,206,80.0,0.0,0.5938,0.4062,9.7639,9.7639,9.7636,90.0036,90.0031,89.9953,-2.7531224,1.03062,1.3543720000000001,88.040589,2.070636,0.35950299999999996,-0.19112728,1.797814,-5.704139039999999,1.5708591586479685,1.5708504320017085,1.5707142963200529,930.8005288740108,0.08594752314631363,0.1319,1.4285
85,227,40.0,0.875,0.0,0.125,9.7273,5.645,13.9226,90.9296,91.07700000000001,30.5048,-2.707875,1.125,1.48625,37.961096275,2.96375,0.408875,-0.263325,1.63125,-5.749675,1.5870209075214357,1.5895935228388756,0.5324091976623662,387.99891114390175,0.10309307281835316,0.2665,2.34
86,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,-2.7123125000000003,1.0687499999999999,1.4256250000000001,45.6809279625,2.694375,0.26387499999999997,-0.19146249999999998,1.6975,-5.7967125,1.5708696306234802,1.5708731212819844,1.570731749612573,770.5067337515608,0.10382777527521893,0.1104,3.4371
87,12,80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127000000000001,89.9998,104.6466,90.0001,-2.7364901999999995,1.069481,1.407329,69.12764537068,2.418076,0.38839989999999996,-0.22293696999999998,1.732046,-5.71789866,1.5707928361363925,1.8264277210174982,1.5707980721241486,906.4870033361509,0.08825278211995914,0.1801,1.7088
88,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,-2.7174155000000004,1.048338,1.400839,51.91263303462,2.555865,0.2291746,-0.16985494,1.72666,-5.8022820600000005,1.570688116381273,1.570927226488796,2.0944073196979596,285.45757633876985,0.1050944255352227,0.0702,3.4502
89,227,40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.6396931990173726,1.628886120289024,0.5256669907619121,409.299300599203,0.09772799499398385,0.1357,2.3551
90,194,80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,-2.7335356,1.051248,1.3909319999999998,67.57088705432,2.379004,0.3205476,-0.19449655999999999,1.747196,-5.746019120000001,1.570972605049348,1.5708626493064723,2.094300854613588,871.7786624250514,0.0917664121044919,0.2867,1.8095
91,33,80.0,0.375,0.4375,0.1875,10.2771,8.8083,9.432,90.001,90.0014,90.001,-2.728625,1.06125,1.4050000000000002,62.150264475,2.475,0.3251875,-0.20199999999999999,1.7293749999999999,-5.751225,1.5708137800874167,1.5708207614044245,1.5708137800874167,853.8202917847783,0.09369653165863798,0.2135,2.1964
92,167,30.0,0.0,0.0833,0.9167,5.5351,5.5345,14.6534,89.9979,89.9993,120.0011,-2.7796684,1.0816700000000001,1.3850019999999998,111.06158649999999,1.958326,0.6479354999999999,-0.29547348,1.782499,-5.56079064,1.5707596748806048,1.5707841094901327,2.094414301014967,388.74792623716684,0.07717082966944919,0.1023,0.9843
93,227,40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,-2.7361875,1.08875,1.426875,67.9342356375,2.493125,0.446,-0.2495875,1.7112500000000002,-5.696187500000001,1.5707806188316287,1.5707404762588326,2.0944055743687073,470.6792080873924,0.0849835712151812,0.3764,0.9052
94,194,80.0,0.7188,0.2812,0.0,6.1557,6.1554,23.5583,90.0171,89.9982,120.0036,-2.706842,1.090632,1.452196,39.00043754568,2.84286,0.30107439999999996,-0.21462615999999995,1.66624,-5.790741840000001,1.5710947780969877,1.5707649108683606,2.0944579342462672,773.0231980341738,0.10348977909517194,0.2374,3.1829
95,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,-2.7256152,1.074481,1.4210790000000002,58.148087695680005,2.564326,0.34752489999999997,-0.21591196999999998,1.710796,-5.748223660000001,1.5708521773309605,1.5708574133187163,1.5707422215880849,823.5176581875039,0.097144243605017,0.1987,2.5485
96,167,30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.427999999999999,89.9912,90.0099,120.0012,-2.7156429000000006,1.079893,1.4340260000000002,48.54134676538,2.6955929999999997,0.3158769,-0.21156077,1.69066,-5.77194548,1.570642737820721,1.570969114390844,2.0944160463442194,285.8979645786476,0.10493254138487337,0.1261,3.4081
97,206,80.0,0.0,0.0,1.0,10.2904,10.2903,10.2907,90.0004,90.0004,89.9994,-2.784,1.09,1.39,114.818,1.94,0.695,-0.3125,1.78,-5.5374,1.5708033081119046,1.5708033081119046,1.5707858548193845,1089.6956329041247,0.0734149955128238,0.0,0.9166
98,12,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,-2.718875,1.0425,1.39375,53.694951975,2.5162500000000003,0.21925,-0.163675,1.735,-5.803875,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140393,0.09549094493297575,0.0406,2.7322
99,33,40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,-2.78075,1.08375,1.38625,111.9995625,1.9537499999999999,0.6596875,-0.299725,1.7818749999999999,-5.55495,1.5707910908071407,1.570723022966313,1.5707998174534008,552.3584744550948,0.07241673994313251,0.1604,0.7631
100,206,80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,-2.715592,1.0556320000000001,1.409696,49.68580289568,2.60536,0.2415744,-0.17757615999999998,1.71624,-5.80029184,1.5708748666112362,1.5708766119404882,1.570719532307809,780.4667848750491,0.10250276059192936,0.1064,3.2272
101,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,-2.7793848,1.088019,1.3914209999999998,110.65905660432,1.983174,0.6671001,-0.30433803,1.7754539999999999,-5.553176339999999,1.5708067987704086,1.5708067987704086,1.5707823641608807,1068.0581140415682,0.0749022913156638,0.0409,0.9133
102,206,80.0,0.0,0.9062,0.0938,9.4868,9.4868,9.4863,90.0057,90.0048,89.9931,-2.7368776,0.9993799999999999,1.335628,73.952911,2.139364,0.182997,-0.12727272,1.8071860000000002,-5.791860959999999,1.5708958105622604,1.5708801025989922,1.5706758990765088,853.7610504419335,0.09370303313624988,0.1103,1.9497
103,206,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,-2.710125,1.0775,1.43625,43.009586625,2.75375,0.27875,-0.200725,1.685,-5.794325000000001,1.5708643946357244,1.5708713759527322,1.5707387309295808,763.9195712769485,0.1047230664168926,0.1022,3.6786
104,167,60.0,0.7083,0.0417,0.25,10.0279,5.0137,13.5526,89.9895,90.0112,120.0016,-2.7202095,1.1141619999999999,1.465411,50.72297289038001,2.777885,0.43982540000000003,-0.26417006,1.6608400000000003,-5.7209429400000005,1.5706130672234373,1.57099180367112,2.0944230276612275,590.0850039979102,0.10168026571339964,0.2221,3.2429
105,12,80.0,0.6875,0.3125,0.0,24.2072,5.9735,5.7364,89.9993,103.9031,90.0002,-2.7079375,1.08625,1.446875,40.3382452875,2.8131250000000003,0.293625,-0.2099875,1.6725,-5.7919375,1.5707841094901327,1.81345119802892,1.5707998174534008,805.1919812941023,0.09935518715850128,0.008,3.2351
106,33,40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.5708207614044245,1.5708347240384404,1.5708277427214326,397.16281107834305,0.10071436419587061,0.0254,3.1446
107,33,40.0,0.6875,0.3125,0.0,4.9615,8.5264,9.1536,90.0032,90.0023,90.0016,-2.7079375,1.08625,1.446875,40.3382452875,2.8131250000000003,0.293625,-0.2099875,1.6725,-5.7919375,1.5708521773309605,1.5708364693676926,1.5708242520629283,387.23145481401065,0.10329739359425803,0.0373,3.5738
108,33,80.0,0.4688,0.0312,0.5,10.5799,9.0331,9.6613,90.00299999999999,90.0,90.0005,-2.741592,1.105632,1.439696,72.23330289568,2.49536,0.5240743999999999,-0.27977616,1.7012399999999999,-5.65989184,1.570848686672456,1.5707963267948966,1.5708050534411566,923.3236254876673,0.0866435102402441,0.35200000000000004,1.6429
109,33,40.0,0.5625,0.0625,0.375,5.1987,8.8908,9.5195,90.0035,90.0008,90.0007,-2.7318125,1.10625,1.448125,62.5915529625,2.611875,0.47575,-0.2681125,1.68625,-5.6914125,1.5708574133187163,1.5708102894289124,1.5708085440996604,439.9970194615496,0.09090970672699185,0.3011,2.0435
110,206,80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,-2.7405,1.1099999999999999,1.4449999999999998,70.8997693,2.525,0.5315,-0.2844,1.695,-5.6587,1.5708137800874167,1.5708277427214326,1.5707841094901327,895.0981117719092,0.0893756773116574,0.2573,2.0056
111,12,80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,-2.7329375000000002,1.0825,1.423125,65.11579813750001,2.506875,0.4106875,-0.23681249999999998,1.7131250000000002,-5.7137375,1.5707910908071407,1.8269949530243963,1.5707980721241486,896.0818957310802,0.08927755418463282,0.2297,1.8474
112,206,80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,-2.7704106,1.0962480000000001,1.407182,101.09794472932,2.122754,0.6439226,-0.30372156,1.753446,-5.57529412,1.5708050534411566,1.5708102894289124,1.5707841094901327,1026.1242463630142,0.0779632683698405,0.1093,1.2062
113,33,40.0,0.0625,0.9375,0.0,5.1076,8.7756,9.3922,89.99700000000001,90.0018,90.00200000000001,-2.7298125000000004,0.99875,1.3406250000000002,67.0516586625,2.2193750000000003,0.144875,-0.1173625,1.7975,-5.8158125,1.5707439669173369,1.5708277427214326,1.5708312333799366,420.979578237166,0.09501648552050504,0.0557,2.1744
114,33,80.0,0.5625,0.1875,0.25,10.2588,8.786,9.4134,90.00299999999999,90.0014,90.0009,-2.7253125000000002,1.0937499999999998,1.440625,56.9546779625,2.639375,0.40512499999999996,-0.2425625,1.6900000000000002,-5.7265125,1.570848686672456,1.5708207614044245,1.5708120347581647,848.4656695440809,0.09428784554475567,0.1794,2.508
115,167,60.0,0.8333,0.125,0.0417,9.7501,4.8748,13.2566,89.9866,90.0143,120.0017,-2.7050029,1.1108319999999998,1.4741630000000001,35.98700171538,2.9424609999999998,0.3518859,-0.24011854,1.6420890000000001,-5.77465858,1.5705624526751292,1.571045908877932,2.0944247729904792,545.6588451565644,0.10995881498591736,0.0684,4.5094
116,33,80.0,0.0,0.8125,0.1875,10.4524,8.9578,9.5751,89.9972,90.0008,90.001,-2.7417500000000006,1.00875,1.34125,78.1783125,2.1187500000000004,0.2359375,-0.146425,1.804375,-5.76555,1.5707474575758409,1.5708102894289124,1.5708137800874167,896.5214827504075,0.08923377915559898,0.0784,1.6991
117,194,80.0,0.3438,0.3125,0.3438,6.5261,6.5257,24.2821,90.0123,90.0054,119.9935,-2.7381178,1.072611,1.409207,70.53911887068,2.41119,0.4060844,-0.22933468999999998,1.7311070000000002,-5.70910962,1.5710110022928918,1.570890574574504,2.0942816559918156,895.6248268863393,0.0893231156600715,0.402,1.1281
118,227,40.0,0.5,0.25,0.25,10.2359,5.8895,14.5509,95.3405,94.6471,30.2148,-2.7275,1.085,1.43,59.626019299999996,2.5799999999999996,0.39025,-0.23329999999999998,1.7025000000000001,-5.728899999999999,1.664005635497654,1.6519035224643248,0.5273477428315826,439.52401231186593,0.09100754197615453,0.1984,2.1189
119,12,80.0,0.4062,0.2812,0.3125,24.4169,6.2284,6.1143,89.9997,104.6682,90.0001,-2.7337597999999996,1.078019,1.417671,66.44663357932001,2.4769240000000003,0.4032251,-0.23216303,1.719204,-5.71435134,1.5707910908071407,1.8268047121359285,1.5707980721241486,899.5465405493142,0.08893369758405992,0.1219,2.0981
120,33,40.0,0.375,0.1875,0.4375,5.2772,9.017999999999999,9.6441,90.0019,90.0001,90.0005,-2.741625,1.0862500000000002,1.42,73.424014475,2.42,0.46643749999999995,-0.2531,1.721875,-5.681025,1.5708294880506846,1.5707980721241486,1.5708050534411566,458.96068961083233,0.08715343362830769,0.2107,1.8358
121,227,40.0,0.5,0.1875,0.3125,5.9907,5.9905,14.6544,89.9923,90.0076,119.9949,-2.73075,1.0912499999999998,1.4337499999999999,62.4444568,2.56625,0.42556249999999995,-0.246075,1.700625,-5.7113499999999995,1.570661936442493,1.570928971818048,2.0943060906013438,455.47194224052333,0.0878209968395309,0.439,1.0169
122,206,80.0,0.5938,0.0,0.4062,9.5151,9.5146,9.5149,90.0012,90.0021,89.9993,-2.7323394,1.113752,1.4553180000000001,62.660709220680005,2.634746,0.5008273999999999,-0.27912844,1.679054,-5.68145588,1.5708172707459205,1.5708329787091884,1.5707841094901327,861.4064508580559,0.0928713732295726,0.2558,2.2377
123,167,60.0,0.6667,0.1667,0.1667,9.9621,4.9808,13.4799,89.99,90.0109,120.0014,-2.7176071,1.100107,1.453474,48.751576484619996,2.756907,0.38287309999999997,-0.24098922999999997,1.67184,-5.74650452,1.570621793869697,1.5709865676833639,2.0944195370027234,579.2434956066222,0.10358338152276361,0.1466,3.475
124,167,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.99700000000001,90.0018,120.0011,-2.7611070999999994,1.080107,1.3984739999999998,92.66980718462,2.171907,0.5463731,-0.26908922999999996,1.75684,-5.62520452,1.5707439669173369,1.5708277427214326,2.094414301014967,356.0502488065495,0.0842577700775592,0.2271,1.4369999999999998
125,206,80.0,0.375,0.375,0.25,9.4682,9.4679,9.4679,90.0031,90.0033,89.9967,-2.7318750000000005,1.0675,1.40875,64.968701975,2.46125,0.36050000000000004,-0.214775,1.7275,-5.733675,1.5708504320017085,1.5708539226602123,1.5707387309295808,848.7401468903129,0.09425735343510129,0.2077,2.3018
126,12,80.0,0.2188,0.0,0.7812,24.4881,6.5441,6.6348,90.0001,105.7537,90.0,-2.7649643999999998,1.098752,1.4140679999999999,95.59938224568,2.195996,0.6234523999999999,-0.30020344,1.742804,-5.590480879999999,1.5707980721241486,1.8457502611663272,1.5707963267948966,1023.3059098794199,0.07817799079204645,0.3481,1.1339
127,206,80.0,0.0,0.2188,0.7812,10.0964,10.0964,10.0965,90.0015,90.0013,89.9979,-2.7726224,1.06812,1.3768719999999999,104.95121400000001,1.988136,0.5713779999999999,-0.26777728,1.786564,-5.59883904,1.5708225067336763,1.5708190160751725,1.5707596748806048,1029.209877061736,0.07772952998506959,0.075,1.0338
128,206,80.0,0.4375,0.0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,-2.7459375,1.1075,1.4381249999999999,76.3895481375,2.4518750000000002,0.5519375,-0.2879125,1.705625,-5.6435375,1.5708120347581647,1.5708242520629283,1.5707841094901327,918.0371950372271,0.08714243870778672,0.2583,1.6865
129,194,80.0,0.625,0.0,0.375,6.4621,6.4617,24.1108,90.0146,90.0147,119.9959,-2.729625,1.115,1.45875,59.920211625,2.6712499999999997,0.490625,-0.277375,1.67375,-5.689025000000001,1.5710511448656879,1.5710528901949399,2.094323543893864,871.9279551645823,0.09175069972942829,0.2444,1.9135
130,33,80.0,0.625,0.125,0.25,10.2295,8.761000000000001,9.3896,90.0036,90.0014,90.0009,-2.7231249999999996,1.1025,1.45125,54.283336625000004,2.69875,0.41999999999999993,-0.25182499999999997,1.6775000000000002,-5.724125000000001,1.5708591586479685,1.5708207614044245,1.5708120347581647,841.5020485290958,0.09506809893075849,0.2431,2.5233
131,167,30.0,0.5,0.0833,0.4167,5.1519,5.1516,13.8434,89.9929,90.0073,120.0014,-2.7361684,1.10167,1.440002,67.1433558,2.543326,0.4844355,-0.26737347999999994,1.697499,-5.68209064,1.570672408418005,1.570923735830292,2.0944195370027234,318.18289373553284,0.09428539557169088,0.2485,2.2335
132,206,80.0,0.4062,0.0938,0.5,9.6768,9.6764,9.6767,90.0014,90.0019,89.9986,-2.7437829999999996,1.0968680000000002,1.4290539999999998,74.90891837932,2.4358899999999997,0.5091756,-0.27049884,1.7137600000000002,-5.662283159999999,1.5708207614044245,1.5708294880506846,1.5707718921853686,906.0931654156175,0.0882911416325546,0.2402,1.6618
133,12,20.0,0.25,0.5,0.25,12.2979,3.1189,6.082000000000001,89.9999,104.4479,90.0001,-2.73625,1.05,1.3875,70.31138465,2.3425,0.33075,-0.19624999999999998,1.7525000000000002,-5.73845,1.5707945814656445,1.8229597517937852,1.5707980721241486,225.90318507229833,0.08853350161308782,0.0969,1.8691
134,194,80.0,0.3125,0.2188,0.4688,6.6284,6.6281,24.4665,90.01299999999999,90.0049,119.9915,-2.7457133000000002,1.0807289999999998,1.411386,77.5138016125,2.353955,0.46926,-0.25024603,1.7336170000000002,-5.67520528,1.5710232195976557,1.5708818479282445,2.094246749406776,930.9736912555302,0.08593153678930536,0.4461,0.7928
135,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,-2.7449184,1.0666699999999998,1.397502,77.82872114999999,2.305826,0.4249355,-0.23032347999999997,1.747499,-5.69164064,1.5707369856003288,1.5708556679894643,2.0944108103564636,328.8057796894332,0.09123927209654248,0.2109,1.9323
136,206,80.0,0.5625,0.4062,0.0312,9.1957,9.1953,9.1952,90.0039,90.0042,89.9965,-2.7136617000000003,1.071771,1.427364,47.0809196625,2.687295,0.28148999999999996,-0.19782897,1.696383,-5.78736972,1.5708643946357244,1.5708696306234802,1.5707352402710768,777.5205459343447,0.10289117171027833,0.1231,3.3455
137,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,-2.710125,1.0775,1.43625,43.009586625,2.75375,0.27875,-0.200725,1.685,-5.794325000000001,1.5707858548193845,1.8130584989472216,1.5707998174534008,202.91476561821648,0.09856355174088188,0.0441,3.2971
138,206,80.0,1.0,0.0,0.0,8.9847,8.9839,8.9843,90.0024,90.0036,89.9994,-2.697,1.13,1.5,26.9815386,3.11,0.368,-0.2563,1.61,-5.78,1.5708382146969444,1.5708591586479685,1.5707858548193845,725.191547815196,0.1103156817547283,0.0738,5.2114
139,12,80.0,0.4688,0.3125,0.2188,24.3767,6.1582,6.0053,89.9996,104.4396,90.0002,-2.7272428,1.0776109999999999,1.4229570000000002,59.559561195680004,2.5574399999999997,0.36520939999999996,-0.22230968999999998,1.7098570000000002,-5.739434620000001,1.5707893454778887,1.8228148894658698,1.5707998174534008,873.0178932669174,0.09163615158061911,0.1206,2.3364
140,227,40.0,0.8125,0.0,0.1875,5.8341,5.8343,14.3401,89.9999,89.99799999999999,120.0005,-2.7133125,1.1224999999999998,1.479375,43.4508751125,2.890625,0.4293125,-0.26683749999999995,1.641875,-5.7345125,1.5707945814656445,1.5707614202098565,2.094403829039455,422.7107073915194,0.09462736405905978,0.4163,2.5592
141,167,60.0,0.5833,0.0833,0.3333,10.1762,5.0878,13.7084,89.9916,90.0089,120.0015,-2.7286429,1.104893,1.4490260000000001,59.81509676538,2.640593,0.4571269,-0.26266077,1.68316,-5.7017454800000005,1.570649719137729,1.5709516610983238,2.094421282331975,614.6480295494293,0.09761684267333173,0.218,2.7698
142,167,30.0,0.0833,0.25,0.6667,5.3847,5.3842,14.3315,89.9982,90.0005,120.0009,-2.7637528999999996,1.0683319999999998,1.384163,96.22747276537999,2.092461,0.5265108999999999,-0.25671854,1.773339,-5.62780858,1.5707649108683606,1.5708050534411566,2.0944108103564636,359.83303905206066,0.0833719996335845,0.1496,1.3464
143,12,20.0,0.375,0.0,0.625,12.1835,3.2061,6.4421,89.9999,105.4406,90.0001,-2.751375,1.105,1.43125,81.879326975,2.37875,0.572375,-0.291425,1.71625,-5.628375,1.5707945814656445,1.840285635278333,1.5707980721241486,242.5558327746494,0.08245524245372957,0.3581,1.2158
144,33,40.0,0.25,0.0,0.75,5.4797,9.3301,9.9569,90.0017,89.9979,90.0004,-2.76225,1.1,1.4175,92.85888465000001,2.2325,0.61325,-0.29845,1.7375,-5.598050000000001,1.5708259973921805,1.5707596748806048,1.5708033081119046,509.0579521009935,0.0785765153749416,0.2891,1.2056
145,33,80.0,0.2188,0.2188,0.5625,10.7661,9.1852,9.8098,90.0008,89.999,90.0003,-2.7538652,1.076981,1.401079,85.74407804568,2.244326,0.49989989999999995,-0.25551197,1.749546,-5.65247366,1.5708102894289124,1.5707788735023767,1.5708015627826524,970.079170661247,0.08246749586991814,0.255,1.2841
146,206,80.0,0.0625,0.0625,0.875,10.1533,10.1533,10.1535,90.0008,90.0008,89.9989,-2.7753125,1.0862500000000002,1.393125,106.5097836625,2.026875,0.6392499999999999,-0.2962125,1.7712500000000002,-5.5701125000000005,1.5708102894289124,1.5708102894289124,1.5707771281731249,1046.719246889652,0.07642928152675292,0.0747,1.0168
147,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,-2.7123125000000003,1.0687499999999999,1.4256250000000001,45.6809279625,2.694375,0.26387499999999997,-0.19146249999999998,1.6975,-5.7967125,1.5708696306234802,1.5708731212819844,1.570731749612573,770.5067337515608,0.10382777527521893,0.1068,3.5451
148,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,-2.7304155000000003,1.073338,1.4158389999999998,63.18638303461999,2.5008649999999997,0.3704246,-0.22095494,1.71916,-5.73208206,1.5706950976982808,1.5709097731962762,2.0944125556857154,306.85930378876384,0.09776467465575506,0.1904,2.6278
149,206,80.0,0.3125,0.6875,0.0,9.2727,9.2725,9.2722,90.0052,90.0048,89.9946,-2.7210625000000004,1.03375,1.3831250000000002,56.3662933125,2.456875,0.204375,-0.1544125,1.7475,-5.806262500000001,1.5708870839160003,1.5708801025989922,1.5707020790152888,797.2340454749497,0.10034694385428591,0.0993,2.9037
150,206,80.0,0.0,0.2812,0.7188,10.041,10.041,10.041,90.0018,90.0016,89.9975,-2.7693776,1.0618800000000002,1.373128,102.137286,2.001864,0.536122,-0.25502272,1.788436,-5.61636096,1.5708277427214326,1.5708242520629283,1.570752693563597,1012.3504970630519,0.07902401414538683,0.0977,1.0297
